献立日,曜日,小学校献立名,小学校食品名,小学校食品群,エネルギー,たんぱく質
"2024/6/26","水","マーボーどうふ","さんおんとう","黄","",""
"2024/6/26","水","マーボーどうふ","せいしゅ","","",""
"2024/6/26","水","マーボーどうふ","ちゅうかスープ","","",""
"2024/6/26","水","マーボーどうふ","こいくちしょうゆ","","",""
"2024/6/26","水","マーボーどうふ","でんぷん","黄","",""
"2024/6/26","水","マーボーどうふ","水","","",""
"2024/6/27","木","コッペパン","コッペパン","黄","665","26.4"
"2024/6/27","木","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2024/6/27","木","メンチカツ","メンチカツ","赤","",""
"2024/6/27","木","メンチカツ","こめあぶら","黄","",""
"2024/6/27","木","キャロットラペ","にんじん","緑","",""
"2024/6/27","木","キャロットラペ","たまねぎ","緑","",""
"2024/6/27","木","キャロットラペ","イタリアンドレッシング","黄","",""
"2024/6/27","木","オニオンスープ","ベーコン","赤","",""
"2024/6/27","木","オニオンスープ","たまねぎ","緑","",""
"2024/6/27","木","オニオンスープ","ソテーオニオン","緑","",""
"2024/6/27","木","オニオンスープ","マカロニ(シェル)","黄","",""
"2024/6/27","木","オニオンスープ","パセリ","緑","",""
"2024/6/27","木","オニオンスープ","コンソメスープ","","",""
"2024/6/27","木","オニオンスープ","こしょう","","",""
"2024/6/27","木","オニオンスープ","うすくちしょうゆ","","",""
"2024/6/27","木","オニオンスープ","水","","",""
"2024/6/27","木","ヨーグルト","ヨーグルト","赤","",""
"2024/6/28","金","むぎいりごはん","ごはん","黄","659","22.3"
"2024/6/28","金","むぎいりごはん","むぎ","黄","",""
"2024/6/28","金","ぎゅうにゅう","ぎゅうにゅう","赤","",""
"2024/6/28","金","ポークカレー","ぶたにく","赤","",""
"2024/6/28","金","ポークカレー","だいず","赤","",""
"2024/6/28","金","ポークカレー","にんじん","緑","",""
"2024/6/28","金","ポークカレー","たまねぎ","緑","",""
"2024/6/28","金","ポークカレー","しめじ","緑","",""
"2024/6/28","金","ポークカレー","じゃがいも","黄","",""
"2024/6/28","金","ポークカレー","カレールウ","","",""
"2024/6/28","金","ポークカレー","水（ミキサー用）","","",""
"2024/6/28","金","ポークカレー","トマトケチャップ","","",""
"2024/6/28","金","ポークカレー","リンゴピューレ","緑","",""
"2024/6/28","金","ポークカレー","ウスターソース","","",""
"2024/6/28","金","ポークカレー","コンソメスープ","","",""
"2024/6/28","金","ポークカレー","あかワイン","","",""
"2024/6/28","金","ポークカレー","こしょう","","",""
"2024/6/28","金","ポークカレー","こめあぶら","黄","",""
"2024/6/28","金","ポークカレー","水","","",""
"2024/6/28","金","かいそうサラダ","ササミ","赤","",""
"2024/6/28","金","かいそうサラダ","わかめ","赤","",""
"2024/6/28","金","かいそうサラダ","くきわかめ","赤","",""
"2024/6/28","金","かいそうサラダ","きゅうり","緑","",""
"2024/6/28","金","かいそうサラダ","わふうドレッシング","黄","",""
"2024/6/28","金","ふくじんづけ","ふくじんづけ","緑","",""
